epoch,train_loss,train_loss_cls,train_loss_mmd,trg_OA,trg_mIoU,src_OA,srg_mIoU,lr,trg_precision,src_precision,loss_mmd_list,weight_mmd_list
1,1.909362058831163,1.909362058831163,0.0,0.18791905716458146,0.06503963470458984,0.13636845788989918,0.058056920766830444,0.00010000900000000001,0.14341695606708527,0.12402303516864777,[],[]
2,1.025029732262271,1.025029732262271,0.0,0.2616277562728969,0.08444412797689438,0.701756161254917,0.4521884024143219,0.00020000800000000003,0.2691420018672943,0.6533375382423401,[],[]
3,0.7116664385612411,0.7116664385612411,0.0,0.45995411972074374,0.09686344116926193,0.7663199081464952,0.5473493337631226,0.00030000700000000003,0.21732676029205322,0.7435734272003174,[],[]
4,0.5807669255398126,0.5807669255398126,0.0,0.41317920382018847,0.09379620105028152,0.7591992199375719,0.5303189754486084,0.00040000600000000006,0.19278311729431152,0.757887601852417,[],[]
5,0.5500086107011665,0.5500086107011665,0.0,0.4405057631160572,0.09009089320898056,0.766094446315896,0.553218424320221,0.0005000050000000001,0.26933610439300537,0.7445940375328064,[],[]
6,0.533974265974746,0.533974265974746,0.0,0.3959366575654939,0.10694488137960434,0.7562029742321094,0.5268672108650208,0.0006000040000000001,0.19290976226329803,0.7683828473091125,[],[]
7,0.5249315229008947,0.5249315229008947,0.0,0.429159898389438,0.0826621875166893,0.7541676042417004,0.5541926026344299,0.0007000030000000001,0.2757502496242523,0.7153959274291992,[],[]
8,0.5288720037920255,0.5288720037920255,0.0,0.4694509487108592,0.08140850067138672,0.7577110830911172,0.5438125133514404,0.0008000020000000002,0.2125425785779953,0.7268355488777161,[],[]
9,0.5254006230098418,0.5254006230098418,0.0,0.47660444171793276,0.0822829082608223,0.7818869823753647,0.5753524899482727,0.0009000010000000002,0.18639129400253296,0.7582939267158508,[],[]
10,0.5169741004071338,0.5169741004071338,0.0,0.4686859173751757,0.08174991607666016,0.7732049266072921,0.5659976005554199,0.0009969220851487844,0.22724147140979767,0.7495406270027161,[],[]
11,0.5216334331472433,0.5216334331472433,0.0,0.45171158210640305,0.08872082084417343,0.7578863929790831,0.5423451662063599,0.0009962773315386935,0.22513814270496368,0.7457603812217712,[],[]
12,0.5097633977167432,0.5097633977167432,0.0,0.38306721043293934,0.0783250480890274,0.7843999053770427,0.5685904622077942,0.0009955718126821722,0.18829703330993652,0.7813193202018738,[],[]
13,0.5040576697170875,0.5040576697170875,0.0,0.4596506272896938,0.10266024619340897,0.7698855781209709,0.5611203908920288,0.0009948057026554415,0.2865625321865082,0.7549271583557129,[],[]
14,0.5028848928656984,0.5028848928656984,0.0,0.30473340188014103,0.08138695359230042,0.7872008691819863,0.5794468522071838,0.000993979190484687,0.15840475261211395,0.7772305011749268,[],[]
15,0.4897338942785353,0.4897338942785353,0.0,0.3428571634294141,0.09011607617139816,0.7775863423389358,0.5585319399833679,0.000993092480099419,0.16678690910339355,0.7705347537994385,[],[]
16,0.49101980090423114,0.49101980090423114,0.0,0.45991667818713855,0.08804860711097717,0.7817147792449071,0.5787166357040405,0.0009921457902821577,0.18501274287700653,0.7564517855644226,[],[]
17,0.4916319626583839,0.4916319626583839,0.0,0.3852132583350614,0.07311447709798813,0.777928529487345,0.5766916871070862,0.0009911393546144496,0.15277186036109924,0.7485318779945374,[],[]
18,0.47864965657674957,0.47864965657674957,0.0,0.35872481336835554,0.10224243253469467,0.7772867621506395,0.5705168843269348,0.0009900734214192358,0.1763032078742981,0.7643954157829285,[],[]
19,0.48437829977936214,0.48437829977936214,0.0,0.3778865982350637,0.11300560086965561,0.7806780098821519,0.5753459334373474,0.0009889482536995825,0.19703970849514008,0.7506174445152283,[],[]
20,0.47479593975746887,0.47479593975746887,0.0,0.40342028409483655,0.08954334259033203,0.7744853545231948,0.5692806243896484,0.0009877641290737885,0.16614530980587006,0.7612099647521973,[],[]
21,0.4751314923836548,0.4751314923836548,0.0,0.36849489355083986,0.0872579887509346,0.7893436442176808,0.5858585238456726,0.0009865213397068863,0.1675354689359665,0.7828801274299622,[],[]
22,0.46731024519067005,0.46731024519067005,0.0,0.4735705974516716,0.08766742795705795,0.7806109926844738,0.5632660984992981,0.0009852201922385564,0.17607764899730682,0.7766326069831848,[],[]
23,0.4694920812797321,0.4694920812797321,0.0,0.4426993329646782,0.10985852032899857,0.7827542115426693,0.5773858428001404,0.000983861007707467,0.21401867270469666,0.7685136795043945,[],[]
24,0.46796531725155266,0.46796531725155266,0.0,0.32057765086057927,0.0946074053645134,0.8009855522461191,0.6057583093643188,0.0009824441214720627,0.17413191497325897,0.7957572340965271,[],[]
25,0.4646307178916097,0.4646307178916097,0.0,0.15439844416027282,0.05547754466533661,0.7890209852593233,0.5945636630058289,0.0009809698831278217,0.202339768409729,0.7634534239768982,[],[]
26,0.45848245090908474,0.45848245090908474,0.0,0.2484728174466026,0.059987980872392654,0.7640683965980117,0.5581650733947754,0.0009794386564209953,0.14802205562591553,0.7350088953971863,[],[]
27,0.46168520225841664,0.46168520225841664,0.0,0.35376597025414164,0.09509837627410889,0.7792888454534601,0.5735478401184082,0.0009778508191588613,0.1788715124130249,0.7724757790565491,[],[]
28,0.45691127722849517,0.45691127722849517,0.0,0.36589702714223177,0.10244700312614441,0.7924428567434169,0.5944952964782715,0.000976206763116505,0.35649415850639343,0.7788346409797668,[],[]
29,0.4578200323467559,0.4578200323467559,0.0,0.38722466072210315,0.10054323822259903,0.7808737356051719,0.5760571360588074,0.0009745068939401539,0.1501142382621765,0.7611651420593262,[],[]
30,0.45469972660355534,0.45469972660355534,0.0,0.12991240121195363,0.04639066755771637,0.7781171540503463,0.5704439282417297,0.000972751631047092,0.14410479366779327,0.7675220370292664,[],[]
31,0.4524046576650148,0.4524046576650148,0.0,0.3738767539918435,0.07625089585781097,0.7918716571843989,0.5957802534103394,0.0009709414075221735,0.1765117198228836,0.7714557647705078,[],[]
32,0.450754505240889,0.450754505240889,0.0,0.3413883032649017,0.0804314911365509,0.7877001694958132,0.5882330536842346,0.0009690766700109659,0.2226317673921585,0.7706527709960938,[],[]
33,0.45283459694109346,0.45283459694109346,0.0,0.42763019573281724,0.11441955715417862,0.775052115857201,0.5548694729804993,0.0009671578786095479,0.1806667447090149,0.7816295027732849,[],[]
