epoch,train_loss,train_loss_cls,train_loss_mmd,trg_OA,trg_mIoU,src_OA,srg_mIoU,lr,trg_precision,src_precision,loss_mmd_list,weight_mmd_list
40,0.4505396587664072,0.4505396587664072,0.0,0.4341176614594134,0.12183783203363419,0.7735422317081885,0.5741561055183411,0.0009522542485937369,0.2265557497739792,0.7482319474220276,[],[]
41,0.9747984869753498,0.9747984869753498,0.0908333683367552,0.2986819140111979,0.10185589641332626,0.7053888484270708,0.45842644572257996,0.0009499211646217726,0.2080187052488327,0.6763896942138672,"[0.0, 0.0, 0.0, 0.0]","[1.468780755996704, 1.5031088590621948, 1.4858757257461548, 0.5422347187995911]"
42,0.8538278225395415,0.8538278225395415,0.04450890972726165,0.21418933319508768,0.06227438151836395,0.7139049145797023,0.4542400538921356,0.0009475387530939226,0.3142147362232208,0.6903349757194519,"[0.0, 0.0, 0.0, 0.0]","[1.4631407260894775, 1.5172439813613892, 1.4815980195999146, 0.5380176305770874]"
43,0.7265562928032931,0.7265562928032931,0.03285256456463504,0.31300762079214767,0.10944180935621262,0.751198875531311,0.5096859335899353,0.0009451076018345824,0.19083750247955322,0.7148730158805847,"[0.0, 0.0, 0.009155869483947754, 0.0029709339141845703]","[1.4158682823181152, 1.5820122957229614, 1.4733409881591797, 0.5287783741950989]"
44,0.6651365415635684,0.6651365415635684,0.031805320395638756,0.27519203186562524,0.10178226977586746,0.7639325869126509,0.5291646122932434,0.0009426283106939474,0.2533297538757324,0.7516186833381653,"[0.0, 0.0, 0.0, 0.0]","[1.4244115352630615, 1.6037662029266357, 1.445511817932129, 0.5263105630874634]"
45,0.609565795419064,0.609565795419064,0.02314204084791688,0.33579403412363773,0.12136688083410263,0.7587744818039431,0.539623498916626,0.0009401014914000078,0.22370480000972748,0.7296081185340881,"[0.0, 0.0, 0.0, 0.0]","[1.4247952699661255, 1.6506030559539795, 1.4034366607666016, 0.5211646556854248]"
46,0.6126449311385481,0.6126449311385481,0.025873051076520832,0.23931620239164997,0.09524969011545181,0.7585073006582331,0.5413989424705505,0.000937527767407615,0.2461078017950058,0.7224559187889099,"[0.0, 0.0, 0.0, 0.0]","[1.3912560939788818, 1.714043378829956, 1.3836036920547485, 0.5110968351364136]"
47,0.6098580205060066,0.6098580205060066,0.02262146715831819,0.35721383147853736,0.1399490237236023,0.7487662844023464,0.5273326635360718,0.0009349077737446523,0.28641149401664734,0.711423397064209,"[0.0, 0.0, 0.0, 0.0]","[1.242675542831421, 1.8748241662979126, 1.3876558542251587, 0.49484461545944214]"
48,0.6165702840749253,0.6165702840749253,0.022604599896283564,0.24811172265616,0.08536165952682495,0.7612514551830257,0.538926899433136,0.0009322421568553529,0.19822277128696442,0.7348626255989075,"[0.014221668243408203, 0.01116478443145752, 0.015066444873809814, 0.011800289154052734]","[0.995595395565033, 2.0419304370880127, 1.4917008876800537, 0.4707733988761902]"
49,0.621632376108891,0.621632376108891,0.02161950653350335,0.3178166977719407,0.10655688494443893,0.7525609667874308,0.5211117267608643,0.0009295315744407972,0.19483470916748047,0.7246606349945068,"[0.00012168288230895996, 0.00010323524475097656, 0.0069408118724823, 0.0022149980068206787]","[0.8361785411834717, 2.187314510345459, 1.5288562774658203, 0.4476509690284729]"
50,0.6239207986539701,0.6239207986539701,0.025448337533840463,0.4918982281514251,0.17882154881954193,0.7605999237512943,0.5335609316825867,0.0009267766952966369,0.27892112731933594,0.7383047938346863,"[0.007795572280883789, 0.00739133358001709, 0.005432844161987305, 0.007310390472412109]","[0.6843950748443604, 2.346975564956665, 1.5478681325912476, 0.42076122760772705]"
51,0.6265644957058255,0.6265644957058255,0.023245092313940098,0.4244289446095712,0.14381657540798187,0.7618976607447431,0.538515031337738,0.0009239781991480786,0.21726544201374054,0.7414366602897644,"[0.08122837543487549, 0.04419755935668945, 0.04519295692443848, 0.03916215896606445]","[0.585469663143158, 2.4168784618377686, 1.5970499515533447, 0.40060219168663025]"
52,0.6287164222052757,0.6287164222052757,0.022377492701099046,0.2103252949240801,0.07308357208967209,0.7426379833060605,0.5230818390846252,0.0009211367764821722,0.22130416333675385,0.7067146301269531,"[0.0, 0.0, 0.0, 0.0]","[0.4359264373779297, 2.567018985748291, 1.6332924365997314, 0.3637621998786926]"
53,0.6384070645973756,0.6384070645973756,0.02215322176436474,0.058907412847630236,0.02754783071577549,0.765886737385344,0.5420351624488831,0.0009182531283774434,0.22421397268772125,0.728309690952301,"[0.0434095561504364, 0.03580966591835022, 0.03329619765281677, 0.018467038869857788]","[0.3498194217681885, 2.5734469890594482, 1.7342071533203125, 0.342526376247406]"
54,0.6414774888091617,0.6414774888091617,0.022785747325827506,0.3677089813598765,0.11279004067182541,0.747763689372182,0.5165570974349976,0.0009153279663309129,0.25225284695625305,0.7218105792999268,"[0.00984048843383789, 0.024372100830078125, 0.03075408935546875, 0.026447057723999023]","[0.2657467722892761, 2.561924457550049, 1.8527848720550537, 0.3195439577102661]"
55,0.6099674555144975,0.6099674555144975,0.018942220606897566,0.36940285074076634,0.09884444624185562,0.7652369812436173,0.5307020545005798,0.000912362012082546,0.19056445360183716,0.7619631886482239,"[0.0, 0.0008957982063293457, 0.001025557518005371, 0.00431138277053833]","[0.20616263151168823, 2.505222797393799, 1.9878755807876587, 0.300739049911499]"
56,0.6075987870459297,0.6075987870459297,0.01830038444928079,0.4737768859012465,0.11029013991355896,0.7525463206448918,0.5379429459571838,0.0009093559974371725,0.18169431388378143,0.6957271695137024,"[0.005332380533218384, 0.014801383018493652, 0.007452815771102905, 0.00793430209159851]","[0.17185461521148682, 2.500164747238159, 2.039890766143799, 0.2880896329879761]"
57,0.630721605697704,0.630721605697704,0.018429639319115364,0.1869588978364554,0.07155141979455948,0.7610628306200244,0.5321033596992493,0.0009063106640839263,0.21936625242233276,0.7514670491218567,"[0.02115580439567566, 0.013706624507904053, 0.024310529232025146, 0.010644584894180298]","[0.13533993065357208, 2.4117679595947266, 2.178607225418091, 0.27428507804870605]"
58,0.5946400963104644,0.5946400963104644,0.018785147719390636,0.23945840821640055,0.08254177123308182,0.7660380808582462,0.5448036193847656,0.0009032267634132441,0.20912380516529083,0.7514545321464539,"[0.0, 0.0, 0.0, 0.0]","[0.11871965229511261, 2.4309067726135254, 2.1839804649353027, 0.26639294624328613]"
59,0.590430773424764,0.590430773424764,0.015041111642924779,0.3512750282251561,0.09704604744911194,0.7592715630052642,0.5320268273353577,0.0009001050563314711,0.21617275476455688,0.7481914162635803,"[0.03868323564529419, 0.003817260265350342, 0.016429245471954346, 0.011291801929473877]","[0.09868178516626358, 2.2925477027893066, 2.350166082382202, 0.2586042582988739]"
60,0.6248650624115134,0.6248650624115134,0.016444116850639567,0.46984840499066843,0.12129110097885132,0.7566343697032558,0.5308952331542969,0.0008969463130731182,0.20403806865215302,0.7327688336372375,"[0.0, 0.0, 0.0, 0.0]","[0.08764415979385376, 2.266841411590576, 2.3911571502685547, 0.2543574869632721]"
61,0.5992849356105142,0.5992849356105142,0.016295568152210588,0.359521526001705,0.12204255908727646,0.7522511786816075,0.517837643623352,0.0008937513130108197,0.19831596314907074,0.7400078773498535,"[0.0, 0.0, 5.817413330078125e-05, 0.0]","[0.073972187936306, 2.19685697555542, 2.4820117950439453, 0.2471592128276825]"
62,0.574713314995698,0.574713314995698,0.015183011960465492,0.2037183043017442,0.07067596167325974,0.7574705312954779,0.5332666039466858,0.0008905208444630327,0.17269504070281982,0.7455598711967468,"[0.0, 0.0, 0.0, 0.0]","[0.06080961972475052, 2.0393786430358887, 2.6597836017608643, 0.24002772569656372]"
63,0.5748069199334926,0.5748069199334926,0.013810539480646932,0.15905919506462984,0.04918743297457695,0.7523297352643162,0.534305989742279,0.0008872557044995329,0.1406726986169815,0.7155601382255554,"[0.0, 0.0, 0.0, 0.0]","[0.04676161706447601, 1.8267693519592285, 2.8962109088897705, 0.23025788366794586]"
64,0.7036299865789729,0.7036299865789729,0.016023697862228087,0.16472222702241884,0.04314539209008217,0.6780302979868655,0.36971187591552734,0.0008839566987447492,0.09244698286056519,0.6370096802711487,"[0.0, 0.0, 0.0, 0.0]","[0.032702382653951645, 1.6402543783187866, 3.1087608337402344, 0.21828237175941467]"
65,0.737979505783559,0.737979505783559,0.015464484407971482,0.08376715110250915,0.03767495974898338,0.7436698706213026,0.515532374382019,0.0008806246411789873,0.1381005346775055,0.6938722729682922,"[0.006090641021728516, 0.0, 0.0, 0.0]","[0.025161977857351303, 1.4645488262176514, 3.3034005165100098, 0.20688867568969727]"
66,0.7183288668698453,0.7183288668698453,0.02057141389754293,0.263701441211032,0.07946223765611649,0.7178433954551688,0.4707854688167572,0.0008772603539375929,0.16957837343215942,0.6686050891876221,"[0.0, 0.0, 0.0, 0.0]","[0.017914095893502235, 1.2982659339904785, 3.4913244247436523, 0.19249556958675385]"
67,0.7555864573088662,0.7555864573088662,0.019112189278245803,0.1990622335890878,0.07545982301235199,0.7162531794334428,0.46607843041419983,0.000873864667108102,0.20430362224578857,0.6443725228309631,"[0.017892315983772278, 0.015791617333889008, 0.01901368796825409, 0.012928992509841919]","[0.012782513163983822, 1.0872994661331177, 3.7215683460235596, 0.17834998667240143]"
68,0.7313737964024217,0.7313737964024217,0.01751574501116807,0.24962414460496302,0.08379200845956802,0.7282869827304227,0.46282127499580383,0.0008704384185254288,0.18361137807369232,0.6966562867164612,"[0.01591348648071289, 0.019797563552856445, 0.016715168952941895, 0.006399631500244141]","[0.009928341023623943, 0.9390172958374023, 3.884664535522461, 0.16638994216918945]"
69,0.7385050336660787,0.7385050336660787,0.01724905434202789,0.11149980703209604,0.03807029500603676,0.7233916205424132,0.47012320160865784,0.0008669824535651434,0.21128201484680176,0.6781198978424072,"[0.0008431077003479004, 0.0, 0.0, 0.0]","[0.007730136625468731, 0.7571254968643188, 4.084722995758057, 0.15042148530483246]"
70,0.6591980380158052,0.6591980380158052,0.014753254644553456,0.19891966774959102,0.0721963569521904,0.7468045889471332,0.5098610520362854,0.0008634976249348867,0.21360792219638824,0.7165384888648987,"[0.0, 0.006299793720245361, 0.0034980177879333496, 0.006311386823654175]","[0.006591692566871643, 0.6606389284133911, 4.191685676574707, 0.1410832554101944]"
71,0.6262630420091868,0.6262630420091868,0.012285239253743247,0.10384337342457547,0.03751666098833084,0.7525401071298753,0.5213159918785095,0.0008599847924639788,0.20432138442993164,0.7178362011909485,"[0.0, 0.0, 0.0, 0.0]","[0.005391524638980627, 0.5470971465110779, 4.3181939125061035, 0.12931717932224274]"
72,0.6385661975148158,0.6385661975148158,0.013900469184816223,0.328181522315154,0.09606371074914932,0.7493250569313313,0.5070443749427795,0.0008564448228912682,0.20733290910720825,0.7282401919364929,"[0.0, 0.0003808438777923584, 0.0, 0.0005636215209960938]","[0.0041626812890172005, 0.4492946267127991, 4.429058074951172, 0.11748497188091278]"
73,0.6641124781423708,0.6641124781423708,0.01380856673374349,0.17335250051842124,0.05424515902996063,0.7440981593349408,0.4935910701751709,0.0008528785896512772,0.16691772639751434,0.7226728796958923,"[0.006070762872695923, 0.014534711837768555, 0.004012018442153931, 0.0007274746894836426]","[0.003172231139615178, 0.3871385455131531, 4.501575946807861, 0.108113594353199]"
74,0.7144264701410388,0.7144264701410388,0.01716755089262742,0.175939206469897,0.04251960292458534,0.7295789500313561,0.48383185267448425,0.0008492869726586952,0.16882111132144928,0.6692860722541809,"[0.02054724097251892, 0.01655036211013794, 0.01061868667602539, 0.004148602485656738]","[0.0019631630275398493, 0.27241867780685425, 4.63679838180542, 0.08881977200508118]"
75,0.6911754241085504,0.6911754241085504,0.0154899749691751,0.201291444897583,0.043507009744644165,0.724167422274475,0.45538708567619324,0.0008456708580912725,0.13097192347049713,0.6718854904174805,"[0.0, 0.0, 0.0, 0.0]","[0.0014045584248378873, 0.20953960716724396, 4.713092803955078, 0.07596274465322495]"
76,0.716833085561475,0.716833085561475,0.013663740342312042,0.15755649351397433,0.041429322212934494,0.679364428425411,0.3532308340072632,0.0008420311381711695,0.08867982774972916,0.7083457112312317,"[0.0, 0.0, 0.0, 0.0]","[0.0009801918640732765, 0.1593620479106903, 4.775097846984863, 0.06455983221530914]"
77,0.7252058190586437,0.7252058190586437,0.014456692582403221,0.2237574451049515,0.04038838669657707,0.7295150395911862,0.46245017647743225,0.0008383687109448143,0.12519003450870514,0.7014876008033752,"[0.0, 0.0, 0.0, 0.0]","[0.0006859034183435142, 0.1191396415233612, 4.825473308563232, 0.05470128729939461]"
78,0.6568964898022636,0.6568964898022636,0.012298772271848665,0.21513941211032003,0.04446408152580261,0.7508646771879228,0.5040902495384216,0.000834684480061323,0.12905095517635345,0.7269160747528076,"[0.008757442235946655, 0.0, 0.0, 0.0]","[0.000509758188854903, 0.09384946525096893, 4.858185768127441, 0.0474548302590847]"
79,0.670330360214761,0.670330360214761,0.012778294635138084,0.15075221481071865,0.05713493004441261,0.7303356673958671,0.44078922271728516,0.0008309793545495374,0.16389618813991547,0.7000856995582581,"[0.0, 0.0, 0.002589121460914612, 0.0029857009649276733]","[0.0003329956089146435, 0.06724756956100464, 4.89406156539917, 0.038357820361852646]"
80,0.6941065062586016,0.6941065062586016,0.01258135196452185,0.22421466383263058,0.049544576555490494,0.7283065109204746,0.46195271611213684,0.0008272542485937369,0.2677849233150482,0.6891101002693176,"[0.008882999420166016, 0.0043540894985198975, 0.0, 0.0039938390254974365]","[0.00023345484805759043, 0.04757946357131004, 4.9215168952941895, 0.030670354142785072]"
81,0.7646020322544919,0.7646020322544919,0.014606800362434728,0.1920232252713071,0.060948748141527176,0.7356628688775241,0.48234832286834717,0.000823510081308076,0.24465656280517578,0.7101728916168213,"[0.019291818141937256, 0.0, 0.0, 0.003640204668045044]","[0.00014706191723234951, 0.03126104921102524, 4.945103168487549, 0.023488789796829224]"
82,0.6723313849093503,0.6723313849093503,0.011724638859834309,0.22167583984239994,0.050196126103401184,0.7391526452042981,0.4840162992477417,0.0008197477765098074,0.27681949734687805,0.7184808254241943,"[0.0, 0.0005319751799106598, 0.0, 0.0]","[0.00010997208300977945, 0.025451064109802246, 4.953685760498047, 0.02075340412557125]"
83,0.6495653939021676,0.6495653939021676,0.011215574221545932,0.22365160076956753,0.054059457033872604,0.7367675430829598,0.502108097076416,0.0008159682624913433,0.27996474504470825,0.7122283577919006,"[0.0, 0.0, 0.0, 0.0]","[8.242380135925487e-05, 0.019984224811196327, 4.9618120193481445, 0.018121827393770218]"
84,0.6639185135668897,0.6639185135668897,0.01173656057083121,0.2229661326927951,0.05069677159190178,0.7407792546711208,0.5124247670173645,0.0008121724717912136,0.28591278195381165,0.6869540214538574,"[0.013876140117645264, 0.0, 0.006601274013519287, 0.0004597604274749756]","[5.880987737327814e-05, 0.015313168056309223, 4.969313144683838, 0.015315204858779907]"
85,0.663632401408315,0.663632401408315,0.013194674487299713,0.2252162248565701,0.04443413019180298,0.7410233570467696,0.5012311339378357,0.0008083613409639764,0.31418153643608093,0.7014957070350647,"[0.022853583097457886, 0.00554049015045166, 0.01402968168258667, 0.03147211670875549]","[3.963454582844861e-05, 0.011525735259056091, 4.975842475891113, 0.012592324987053871]"
86,0.6273541021431591,0.6273541021431591,0.011415669103888172,0.22194693094629156,0.04160560294985771,0.7565016667754032,0.5247376561164856,0.0008045358103491357,0.2575196325778961,0.7288234829902649,"[0.013334572315216064, 0.002486497163772583, 0.0, 0.0]","[2.8812200980610214e-05, 0.008818447589874268, 4.980698585510254, 0.010453939437866211]"
87,0.6095086562295332,0.6095086562295332,0.010846548625450278,0.2208013640238704,0.04445375129580498,0.7461250966978275,0.5026974081993103,0.000800696823839128,0.2640996277332306,0.7313135266304016,"[0.018934905529022217, 0.004194378852844238, 0.0027400553226470947, 0.0]","[2.2403575712814927e-05, 0.007135128602385521, 4.983748912811279, 0.009093355387449265]"
88,0.6290600157516786,0.6290600157516786,0.010634135593965014,0.22520902456164604,0.04379470646381378,0.746618627319139,0.5165675282478333,0.0007968453286464313,0.16017280519008636,0.7060955166816711,"[0.0, 0.010557271540164948, 0.004488766193389893, 0.009542249143123627]","[1.3998692338645924e-05, 0.004975886549800634, 4.987995147705078, 0.007014819886535406]"
89,0.6336797923906475,0.6336797923906475,0.010695496320814235,0.2377929800004608,0.05256592109799385,0.7429921536620017,0.49253079295158386,0.0007929822750698523,0.213559091091156,0.7351242899894714,"[0.010052606463432312, 0.002563878893852234, 0.0, 0.0]","[8.8842198238126e-06, 0.003344990313053131, 4.991197109222412, 0.005449177697300911]"
90,0.63009720508793,0.63009720508793,0.009978481547261477,0.2098489954148522,0.056007832288742065,0.7385126531575974,0.4947398900985718,0.0007891086162600577,0.23068952560424805,0.7006624341011047,"[0.0, 0.0, 0.0, 0.010828599333763123]","[6.159673830552492e-06, 0.002457377966493368, 4.993049621582031, 0.004486922640353441]"
91,0.6426750197830493,0.6426750197830493,0.014396390603136978,0.2420616748462017,0.08417612314224243,0.7411596105546316,0.5028413534164429,0.0007852253079843957,0.1865474432706833,0.7208592891693115,"[0.01518470048904419, 0.0031416118144989014, 0.005445808172225952, 0.0021792352199554443]","[4.1359576243849006e-06, 0.0017137944232672453, 4.99472188949585, 0.003560285083949566]"
92,0.6207659399185338,0.6207659399185338,0.010531967512949148,0.22730395036980713,0.05083242058753967,0.7421484470872595,0.49730372428894043,0.0007813333083910761,0.284248024225235,0.6931087970733643,"[0.029823511838912964, 0.01613295078277588, 0.006959825754165649, 0.011824995279312134]","[2.9152092793083284e-06, 0.0012492843670770526, 4.995916366577148, 0.002831600606441498]"
93,0.6769716929529858,0.6769716929529858,0.012126126105217417,0.2709560983617889,0.1008361205458641,0.7448535452319482,0.5058043003082275,0.0007774335777727614,0.268824964761734,0.7084682583808899,"[0.0, 0.0, 0.0, 0.002765476703643799]","[2.1283990463416558e-06, 0.0009531367104500532, 4.996711730957031, 0.0023324587382376194]"
94,0.6151606837908427,0.6151606837908427,0.00920000548565208,0.2151275316236953,0.08576256781816483,0.7398445644836369,0.5065809488296509,0.0007735270783296286,0.21803510189056396,0.7130355834960938,"[0.008156955242156982, 0.00806969404220581, 0.0, 0.0]","[1.7434574601793429e-06, 0.0007762032328173518, 4.997184753417969, 0.002037476748228073]"
95,0.5927608261505762,0.5927608261505762,0.01065587324010753,0.23104990380405982,0.0859951600432396,0.7536070564227108,0.5236644744873047,0.0007696147739319613,0.21280108392238617,0.733912467956543,"[0.0, 0.007453799247741699, 0.002727299928665161, 0.011294245719909668]","[1.4759889381821267e-06, 0.0006422015721909702, 4.997556686401367, 0.0017998444382101297]"
96,0.6234176279030229,0.6234176279030229,0.010562435772899703,0.2701813466279579,0.10808245092630386,0.740450826020248,0.48951637744903564,0.0007656976298823284,0.2539750933647156,0.7247729897499084,"[0.0026134252548217773, 0.006389550864696503, 0.0005561038851737976, 0.004729166626930237]","[1.0471892437635688e-06, 0.00046724863932467997, 4.998082160949707, 0.001449426868930459]"
97,0.609835357988698,0.609835357988698,0.011248356039837398,0.2445709776272436,0.0821758434176445,0.7576010151108247,0.5328881144523621,0.0007617766126774107,0.22362184524536133,0.7238450050354004,"[0.0007836818695068359, 0.0, 0.0089644193649292, 0.0046613216400146484]","[8.183438922060304e-07, 0.00036141753662377596, 4.9983906745910645, 0.0012472491944208741]"
98,0.5981314616634491,0.5981314616634491,0.010378759736281341,0.21117456971037535,0.05707894638180733,0.7414778312879773,0.5117638111114502,0.0007578526897695321,0.16502438485622406,0.6797611117362976,"[0.0, 0.0, 0.0, 0.0]","[6.432628651964478e-07, 0.0002848331059794873, 4.998653411865234, 0.0010614735074341297]"
99,0.5965310905489798,0.5965310905489798,0.00948027279240807,0.20984287516416672,0.06887102872133255,0.754473397945013,0.5195646286010742,0.0007539268293279552,0.25231412053108215,0.751023530960083,"[0.0, 0.0, 0.0, 0.0]","[5.009477490602876e-07, 0.00021532874961849302, 4.9988908767700195, 0.0008928073802962899]"
100,0.595379889962521,0.595379889962521,0.01009745941808959,0.1717860763576876,0.07356404513120651,0.7549687038563293,0.5078149437904358,0.00075,0.2670098841190338,0.7695568203926086,"[0.028886407613754272, 0.004180014133453369, 0.008335262537002563, 0.004278093576431274]","[3.7377245121206215e-07, 0.00015969638479873538, 4.999109268188477, 0.0007306544575840235]"
