epoch,train_loss,train_loss_cls,train_loss_mmd,trg_OA,trg_mIoU,src_OA,srg_mIoU,lr,trg_precision,src_precision,loss_mmd_list,weight_mmd_list
1,2.090418474330406,2.090418474330406,0.0,0.019654285039515218,0.005164687987416983,0.031023192832444136,0.011395522393286228,0.00010000900000000001,0.01567312702536583,0.037682995200157166,[],[]
2,1.0562328710341848,1.0562328710341848,0.0,0.3116539653464206,0.08186459541320801,0.6943793874628132,0.3805824816226959,0.00020000800000000003,0.1637725681066513,0.5675665736198425,[],[]
3,0.7190714879379768,0.7190714879379768,0.0,0.4793689949540333,0.08031567186117172,0.7533589596445515,0.5249307751655579,0.00030000700000000003,0.20937877893447876,0.7289226651191711,[],[]
4,0.5823666380440935,0.5823666380440935,0.0,0.4697238398884818,0.08830428868532181,0.7644367692739907,0.5540384650230408,0.00040000600000000006,0.21556177735328674,0.7418792843818665,[],[]
5,0.5464623623635471,0.5464623623635471,0.0,0.47027574249441256,0.10562785714864731,0.7716275814381003,0.5532264709472656,0.0005000050000000001,0.17982304096221924,0.7745863795280457,[],[]
6,0.5296837360582735,0.5296837360582735,0.0,0.44947877065044584,0.09007743000984192,0.7837878741479163,0.5728498697280884,0.0006000040000000001,0.24343086779117584,0.7777607440948486,[],[]
7,0.5261494608917416,0.5261494608917416,0.0,0.43123034319485726,0.09389766305685043,0.7568189998637465,0.5433662533760071,0.0007000030000000001,0.20005390048027039,0.7290173172950745,[],[]
8,0.5211987394319922,0.5211987394319922,0.0,0.42445846581875996,0.09709278494119644,0.791285811482842,0.5773786902427673,0.0008000020000000002,0.1781347543001175,0.7872622609138489,[],[]
9,0.5167750742982183,0.5167750742982183,0.0,0.42028805499873273,0.10480749607086182,0.7638402718324055,0.5550222396850586,0.0009000010000000002,0.17772547900676727,0.7419872879981995,[],[]
10,0.5210362572407892,0.5210362572407892,0.0,0.4625588264095297,0.11211062222719193,0.7622504996331807,0.5539903044700623,0.0009969220851487844,0.23828867077827454,0.7205165028572083,[],[]
11,0.5122438659341059,0.5122438659341059,0.0,0.43542847515034216,0.09903565794229507,0.7876464669731705,0.5879838466644287,0.0009962773315386935,0.1701531559228897,0.7667343020439148,[],[]
12,0.5009027974191287,0.5009027974191287,0.0,0.3537908112716297,0.08995446562767029,0.7554906391177164,0.541958749294281,0.0009955718126821722,0.23332643508911133,0.7335529923439026,[],[]
13,0.4964218695888001,0.4964218695888001,0.0,0.40593066692011703,0.11037427932024002,0.7772157505504509,0.569261372089386,0.0009948057026554415,0.21219992637634277,0.7538506388664246,[],[]
14,0.4934060292111503,0.4934060292111503,0.0,0.30285808506716433,0.08596227318048477,0.815653442087599,0.6252569556236267,0.000993979190484687,0.19334055483341217,0.800881564617157,[],[]
15,0.4817844683185537,0.4817844683185537,0.0,0.2709035362088431,0.08313020318746567,0.7990424973359554,0.5982319712638855,0.000993092480099419,0.16739429533481598,0.7944316864013672,[],[]
16,0.4841349743500387,0.4841349743500387,0.0,0.3102398274233313,0.10583744198083878,0.7552811548971596,0.5428474545478821,0.0009921457902821577,0.19868232309818268,0.7330366969108582,[],[]
17,0.49051579570587084,0.49051579570587084,0.0,0.45336548985046426,0.10579808801412582,0.7500023300681312,0.5331382155418396,0.0009911393546144496,0.18177765607833862,0.7295725345611572,[],[]
18,0.47474628327586127,0.47474628327586127,0.0,0.4050914725467155,0.11222753673791885,0.7766174778188609,0.5744039416313171,0.0009900734214192358,0.26400279998779297,0.7533236145973206,[],[]
19,0.4736947408452383,0.4736947408452383,0.0,0.15602823091633833,0.05313755199313164,0.7809838035854645,0.5737641453742981,0.0009889482536995825,0.13065850734710693,0.7676405310630798,[],[]
20,0.4674422491526773,0.4674422491526773,0.0,0.37116908308564317,0.10152402520179749,0.7660953339608984,0.5560746788978577,0.0009877641290737885,0.16099956631660461,0.751562774181366,[],[]
21,0.4643964367625843,0.4643964367625843,0.0,0.23744556577037396,0.07618989795446396,0.78251365974703,0.5791369080543518,0.0009865213397068863,0.15280781686306,0.7628740668296814,[],[]
22,0.46696247801572155,0.46696247801572155,0.0,0.5024218191977143,0.11089674383401871,0.7904083743980103,0.5863524675369263,0.0009852201922385564,0.22000427544116974,0.7858843207359314,[],[]
23,0.4637296003230075,0.4637296003230075,0.0,0.37520736849381353,0.10470777750015259,0.7845840917150322,0.5775524973869324,0.000983861007707467,0.19639065861701965,0.7860407829284668,[],[]
24,0.45762542404463386,0.45762542404463386,0.0,0.3634651275316237,0.10036460310220718,0.7951665954331553,0.596629798412323,0.0009824441214720627,0.19177037477493286,0.7888987064361572,[],[]
25,0.46018316813394533,0.46018316813394533,0.0,0.506024846777724,0.155194953083992,0.7655205838218709,0.5519328713417053,0.0009809698831278217,0.286350816488266,0.7583856582641602,[],[]
26,0.4535028159125195,0.4535028159125195,0.0,0.4144914575701021,0.12946555018424988,0.77612039661754,0.573418140411377,0.0009794386564209953,0.23027651011943817,0.7569625973701477,[],[]
27,0.4517412428209122,0.4517412428209122,0.0,0.28822024550125575,0.09382755309343338,0.7973382189314263,0.6007615327835083,0.0009778508191588613,0.18364723026752472,0.7890674471855164,[],[]
28,0.45322914957013816,0.45322914957013816,0.0,0.43576436890855047,0.1282951980829239,0.7900848277946504,0.593919575214386,0.000976206763116505,0.26962006092071533,0.7732841372489929,[],[]
29,0.4490025571545247,0.4490025571545247,0.0,0.30710985921983364,0.09951362013816833,0.806552417878413,0.6116055846214294,0.0009745068939401539,0.21379457414150238,0.8003471493721008,[],[]
30,0.4472485240680952,0.4472485240680952,0.0,0.271344554272943,0.08564779162406921,0.7812727320337323,0.5840209722518921,0.000972751631047092,0.22098161280155182,0.7461138367652893,[],[]
31,0.4459933826158233,0.4459933826158233,0.0,0.3419366057233704,0.11778376251459122,0.7952096462157696,0.5979970693588257,0.0009709414075221735,0.24502182006835938,0.784559428691864,[],[]
32,0.4456091520352285,0.4456091520352285,0.0,0.3553205139282505,0.1048578992486,0.7762282454853265,0.5684272646903992,0.0009690766700109659,0.2908942699432373,0.7653055191040039,[],[]
33,0.44007354701734885,0.44007354701734885,0.0,0.41124376454459577,0.10315261036157608,0.7913137723004163,0.5925658345222473,0.0009671578786095479,0.16338948905467987,0.7823922038078308,[],[]
34,0.4442359295191494,0.4442359295191494,0.0,0.2880744395290431,0.10529306530952454,0.7746766420212031,0.564996063709259,0.0009651855067509859,0.1960466355085373,0.7763967514038086,[],[]
35,0.4418795315403465,0.4418795315403465,0.0,0.4140162381051128,0.10141278058290482,0.7821554949885783,0.5859401822090149,0.000963160041088523,0.23143772780895233,0.7614114284515381,[],[]
36,0.43978407734181585,0.43978407734181585,0.0,0.21844902767217345,0.07842320203781128,0.7840874543362124,0.5894134640693665,0.0009610819813755038,0.19526582956314087,0.7568486332893372,[],[]
37,0.4400138134757678,0.4400138134757678,0.0,0.35764296905601256,0.09935147315263748,0.7791854348106853,0.5742546916007996,0.0009589518403420676,0.16616250574588776,0.7742409110069275,[],[]
38,0.4344350600143978,0.4344350600143978,0.0,0.2647818454643902,0.08655758947134018,0.7869083901537091,0.5882840752601624,0.0009567701435686405,0.1565302014350891,0.7685734629631042,[],[]
39,0.43655327312982956,0.43655327312982956,0.0,0.3798465185133983,0.11496129631996155,0.7774150268534804,0.5801128149032593,0.0009545374293562559,0.19371622800827026,0.7479131817817688,[],[]
40,0.4389352074364117,0.4389352074364117,0.0,0.3269103102463077,0.10087236762046814,0.7826010927797624,0.5839444994926453,0.0009522542485937369,0.2602512836456299,0.7661454081535339,[],[]
41,0.4358722007795992,0.4358722007795992,0.0,0.3785519054860487,0.12122660130262375,0.7880499016267426,0.5880523324012756,0.0009499211646217726,0.20450490713119507,0.7770505547523499,[],[]
42,0.42977271519654187,0.42977271519654187,0.0,0.39656668337135087,0.12584902346134186,0.7875599215854405,0.5873256921768188,0.0009475387530939226,0.19917871057987213,0.78617924451828,[],[]
43,0.42610377298742885,0.42610377298742885,0.0,0.22250279371443055,0.07517793029546738,0.8132483679537076,0.6263675689697266,0.0009451076018345824,0.15117619931697845,0.7959602475166321,[],[]
44,0.36207103648225186,0.36207103648225186,0.0,0.3407247960876478,0.11561200767755508,0.8330574976488503,0.6606245040893555,0.0009426283106939474,0.2011900097131729,0.8240025639533997,[],[]
45,0.3095719685896914,0.3095719685896914,0.0,0.17250718589433423,0.06435895711183548,0.8566586467940703,0.7022352814674377,0.0009401014914000078,0.17100942134857178,0.8410122990608215,[],[]
46,0.2889725574452967,0.2889725574452967,0.0,0.29456982558005573,0.11306435614824295,0.8524139283927901,0.6973021030426025,0.000937527767407615,0.20439402759075165,0.831538736820221,[],[]
47,0.27237499576616797,0.27237499576616797,0.0,0.269329191723693,0.10041087865829468,0.8860143984895833,0.7513318061828613,0.0009349077737446523,0.2013855129480362,0.8678085803985596,[],[]
48,0.24460812686253383,0.24460812686253383,0.0,0.21744494654501048,0.0883864164352417,0.9107783625878935,0.7947823405265808,0.0009322421568553529,0.20096324384212494,0.8932679295539856,[],[]
49,0.2201246728517344,0.2201246728517344,0.0,0.3398560805050575,0.12782883644104004,0.9176150043960619,0.8068605065345764,0.0009295315744407972,0.23717378079891205,0.8964976668357849,[],[]
50,0.1934403105249219,0.1934403105249219,0.0,0.2867247442455243,0.11759231239557266,0.9191120176925401,0.8056588172912598,0.0009267766952966369,0.24961692094802856,0.8955832123756409,[],[]
51,0.17815916225243686,0.17815916225243686,0.0,0.30465239856224513,0.11593861132860184,0.9211154324628643,0.8118782043457031,0.0009239781991480786,0.23294968903064728,0.9032837748527527,[],[]
52,0.16748592748040286,0.16748592748040286,0.0,0.3282128435980738,0.10111955553293228,0.9363607353783786,0.8456054329872131,0.0009211367764821722,0.19033706188201904,0.9167502522468567,[],[]
53,0.15344875335393926,0.15344875335393926,0.0,0.44508011048132534,0.15020926296710968,0.9346245017537647,0.8418514132499695,0.0009182531283774434,0.22401772439479828,0.9145410656929016,[],[]
54,0.1454554601059456,0.1454554601059456,0.0,0.268056899610608,0.0909155085682869,0.9428729429381848,0.8584032654762268,0.0009153279663309129,0.18918876349925995,0.9245998859405518,[],[]
55,0.14713903889940705,0.14713903889940705,0.0,0.28332908515932814,0.09794174879789352,0.9359870368323856,0.8453443050384521,0.000912362012082546,0.2367493361234665,0.9214399456977844,[],[]
56,0.13789777540057968,0.13789777540057968,0.0,0.1898451360567729,0.07308977842330933,0.9369274967123848,0.8455088138580322,0.0009093559974371725,0.16156256198883057,0.924126386642456,[],[]
57,0.13900258986116443,0.13900258986116443,0.0,0.4126960640307827,0.13296081125736237,0.9486994447336687,0.8739969730377197,0.0009063106640839263,0.22834517061710358,0.9313978552818298,[],[]
58,0.1346441292232585,0.1346441292232585,0.0,0.30358747494297367,0.13066591322422028,0.9491996326924981,0.8732029795646667,0.0009032267634132441,0.2703615725040436,0.9332177639007568,[],[]
59,0.13056517532425568,0.13056517532425568,0.0,0.20142753047164813,0.06817694753408432,0.9515363581612079,0.8758559226989746,0.0009001050563314711,0.1785898208618164,0.93778395652771,[],[]
60,0.12525260320316392,0.12525260320316392,0.0,0.3241785183521117,0.10704038292169571,0.9547043631746268,0.886932373046875,0.0008969463130731182,0.19157426059246063,0.9428299069404602,[],[]
61,0.12327364955898859,0.12327364955898859,0.0,0.2861998427455589,0.10103880614042282,0.9566647271623365,0.8914247155189514,0.0008937513130108197,0.22187334299087524,0.9483873248100281,[],[]
62,0.12581688032681496,0.12581688032681496,0.0,0.27740540252528745,0.09209909290075302,0.954917397975193,0.8874610066413879,0.0008905208444630327,0.1805264800786972,0.9418348670005798,[],[]
63,0.11960608806751721,0.11960608806751721,0.0,0.2844789722587037,0.0918353796005249,0.9582496173140483,0.8929075598716736,0.0008872557044995329,0.22192330658435822,0.9453186988830566,[],[]
64,0.11906504784281371,0.11906504784281371,0.0,0.18111333840234095,0.07426848262548447,0.9537945270472089,0.8834107518196106,0.0008839566987447492,0.18592984974384308,0.9454451203346252,[],[]
65,0.11473610641403965,0.11473610641403965,0.0,0.22292329093799682,0.08123498409986496,0.9482911280325836,0.8716917037963867,0.0008806246411789873,0.18558458983898163,0.9344245791435242,[],[]
66,0.11567283146100969,0.11567283146100969,0.0,0.30861040068201195,0.11538839340209961,0.9573348991391175,0.8908019661903381,0.0008772603539375929,0.24491555988788605,0.9457702040672302,[],[]
67,0.11122833085785802,0.11122833085785802,0.0,0.32275357998663623,0.1109747663140297,0.9539498649226218,0.8815633654594421,0.000873864667108102,0.19913412630558014,0.9411672949790955,[],[]
68,0.10988246787330642,0.10988246787330642,0.0,0.21000560182945094,0.08210289478302002,0.9567131038149651,0.8899611830711365,0.0008704384185254288,0.23959243297576904,0.9459559321403503,[],[]
69,0.10913736701680977,0.10913736701680977,0.0,0.18855520322112393,0.07222212105989456,0.9520258943800088,0.8838053345680237,0.0008669824535651434,0.1772802323102951,0.9421012997627258,[],[]
70,0.11001758759590329,0.11001758759590329,0.0,0.2495060597682081,0.09541910141706467,0.9616075783579722,0.9014798998832703,0.0008634976249348867,0.2095639556646347,0.9515157341957092,[],[]
71,0.10521112815708134,0.10521112815708134,0.0,0.24109647531162876,0.10589923709630966,0.9561472301259613,0.8897551894187927,0.0008599847924639788,0.24181871116161346,0.9452345371246338,[],[]
72,0.10479247201031545,0.10479247201031545,0.0,0.3376639507154213,0.13873165845870972,0.9598478221407956,0.8964119553565979,0.0008564448228912682,0.25940486788749695,0.9463774561882019,[],[]
73,0.10496391531027166,0.10496391531027166,0.0,0.17654331121402733,0.07165811210870743,0.9554273500290482,0.889089047908783,0.0008528785896512772,0.2080451250076294,0.9470765590667725,[],[]
74,0.10590939630862176,0.10590939630862176,0.0,0.42976940335476144,0.14666588604450226,0.9598704570883557,0.8947687149047852,0.0008492869726586952,0.2408832162618637,0.9476582407951355,[],[]
75,0.10111294984465231,0.10111294984465231,0.0,0.280674696435566,0.10535941272974014,0.9583787696618916,0.8946487903594971,0.0008456708580912725,0.22285856306552887,0.947478711605072,[],[]
76,0.0996495672340899,0.0996495672340899,0.0,0.3065802775281676,0.1123044416308403,0.9510991929975461,0.880835235118866,0.0008420311381711695,0.2125949114561081,0.9397888779640198,[],[]
77,0.10488549390495105,0.10488549390495105,0.0,0.33207508179535034,0.12402690201997757,0.9540674778854343,0.8778815269470215,0.0008383687109448143,0.22082369029521942,0.9380589127540588,[],[]
78,0.09550309553081897,0.09550309553081897,0.0,0.22336970922328978,0.095159150660038,0.9595961747826268,0.899642288684845,0.000834684480061323,0.2395131140947342,0.948300302028656,[],[]
79,0.0922023468820409,0.0922023468820409,0.0,0.3016149541485219,0.10687118768692017,0.9537736673896535,0.8792619705200195,0.0008309793545495374,0.1961657553911209,0.9475304484367371,[],[]
80,0.08860820693010134,0.08860820693010134,0.0,0.35183665122923435,0.1335153728723526,0.9661319049349956,0.9118509888648987,0.0008272542485937369,0.2427108734846115,0.956028938293457,[],[]
81,0.09082662973367998,0.09082662973367998,0.0,0.35489245639501393,0.11712110042572021,0.9644200815479463,0.9067980647087097,0.000823510081308076,0.1955079883337021,0.9565340876579285,[],[]
82,0.08878737599115563,0.08878737599115563,0.0,0.22378876638787124,0.08512315899133682,0.9675463672462544,0.916938304901123,0.0008197477765098074,0.1953461766242981,0.9588554501533508,[],[]
83,0.08894712246082564,0.08894712246082564,0.0,0.26356031543052005,0.0888417586684227,0.9693917812061587,0.9191873669624329,0.0008159682624913433,0.18567226827144623,0.9652768969535828,[],[]
84,0.08495248383655263,0.08495248383655263,0.0,0.3816455122001797,0.1388043910264969,0.9663591420555995,0.9109342694282532,0.0008121724717912136,0.24155502021312714,0.9572794437408447,[],[]
85,0.08327265338747637,0.08327265338747637,0.0,0.4100449154397364,0.15243534743785858,0.9683337083633469,0.9205418229103088,0.0008083613409639764,0.24573302268981934,0.9616775512695312,[],[]
86,0.08186725825379575,0.08186725825379575,0.0,0.4187720329024677,0.15834783017635345,0.9691858475656114,0.9205749034881592,0.0008045358103491357,0.2607766389846802,0.9614343047142029,[],[]
87,0.07957994454401604,0.07957994454401604,0.0,0.44528207875394576,0.1587541252374649,0.9716353039496208,0.9271058440208435,0.000800696823839128,0.2539331614971161,0.9643526077270508,[],[]
88,0.08155092381240346,0.08155092381240346,0.0,0.41279758818921225,0.1448143869638443,0.971536775354359,0.927276611328125,0.0007968453286464313,0.24385134875774384,0.9640081524848938,[],[]
89,0.07956623002208646,0.07956623002208646,0.0,0.3050890964493906,0.10729258507490158,0.965096910862245,0.9125540256500244,0.0007929822750698523,0.18962977826595306,0.9562575817108154,[],[]
90,0.07862051283548768,0.07862051283548768,0.0,0.34650447282320684,0.12457200139760971,0.9704724889965306,0.9247509837150574,0.0007891086162600577,0.22348546981811523,0.9601944088935852,[],[]
91,0.07734157412530894,0.07734157412530894,0.0,0.2610538927674478,0.09721487760543823,0.9696602938193722,0.9193087220191956,0.0007852253079843957,0.2081369161605835,0.9636616110801697,[],[]
92,0.0754410523908041,0.0754410523908041,0.0,0.266666162646022,0.09628158807754517,0.9673928046608464,0.9159174561500549,0.0007813333083910761,0.18846386671066284,0.9550768733024597,[],[]
93,0.07722529663702134,0.07722529663702134,0.0,0.22686293230570725,0.0771256610751152,0.9701555997306885,0.9252371191978455,0.0007774335777727614,0.16039951145648956,0.9616648554801941,[],[]
94,0.07774990649748567,0.07774990649748567,0.0,0.3319220755282136,0.11231601238250732,0.9714426849841089,0.923729419708252,0.0007735270783296286,0.19275277853012085,0.9641237258911133,[],[]
95,0.07478722380628329,0.07478722380628329,0.0,0.2426096172899242,0.09176728874444962,0.97176667540997,0.9251441359519958,0.0007696147739319613,0.19562463462352753,0.9629740118980408,[],[]
96,0.076944500260742,0.076944500260742,0.0,0.23948504930761963,0.08696009963750839,0.9740736647711008,0.9315740466117859,0.0007656976298823284,0.17757926881313324,0.9656835198402405,[],[]
97,0.07555554169351257,0.07555554169351257,0.0,0.13359175191815856,0.054967936128377914,0.970119650108093,0.9214045405387878,0.0007617766126774107,0.1717669516801834,0.9574679732322693,[],[]
98,0.07357147749486967,0.07357147749486967,0.0,0.18906966429344946,0.06976237893104553,0.9750651642387357,0.9372389912605286,0.0007578526897695321,0.15933255851268768,0.9703245759010315,[],[]
