epoch,train_loss,train_loss_cls,train_loss_mmd,trg_OA,trg_mIoU,src_OA,srg_mIoU,lr,trg_precision,src_precision,loss_mmd_list,weight_mmd_list
1,1.9122858518122496,1.9122858518122496,0.0,0.08023216630953202,0.03125065192580223,0.15055124973758996,0.05179722234606743,0.000100009,0.07163967192173004,0.13083721697330475,[],[]
2,1.0066849991996238,1.0066849991996238,0.0,0.5113595452869749,0.14455710351467133,0.7160321558278554,0.4749191701412201,0.00020000800000000005,0.2770587205886841,0.6970605850219727,[],[]
3,0.715375499804251,0.715375499804251,0.0,0.37988288000276493,0.07786288857460022,0.7441651765326189,0.52830970287323,0.00010000900000000001,0.21402129530906677,0.6961895823478699,[],[]
4,0.5599567388177763,0.5599567388177763,0.0,0.23957505299417065,0.07383089512586594,0.7606478565814216,0.5249813199043274,0.00020000800000000003,0.2027112990617752,0.7531653046607971,[],[]
5,0.5481247068790116,0.5481247068790116,0.0,0.445894823851985,0.11069130152463913,0.7722879893198553,0.5658313632011414,0.00030000700000000003,0.21955622732639313,0.7406623959541321,[],[]
6,0.5371797798514084,0.5371797798514084,0.0,0.4619871229925578,0.08790171891450882,0.765144666163372,0.5381227731704712,0.00040000600000000006,0.22609011828899384,0.7496693730354309,[],[]
7,0.5308089653298647,0.5308089653298647,0.0,0.34652319359000944,0.1043771430850029,0.7778908045747448,0.5622448325157166,0.0005000050000000001,0.20359289646148682,0.7784707546234131,[],[]
8,0.5211992421964663,0.5211992421964663,0.0,0.27136543512822286,0.0907767191529274,0.7703640187772424,0.5568065643310547,0.0006000040000000001,0.17913901805877686,0.7643986344337463,[],[]
9,0.5173444803231715,0.5173444803231715,0.0,0.20772850855971062,0.049919888377189636,0.7667264495575755,0.5568618178367615,0.0007000030000000001,0.14049707353115082,0.7314799427986145,[],[]
10,0.5182741590495933,0.5182741590495933,0.0,0.24833133165134444,0.0753905400633812,0.7658183887201624,0.537612795829773,0.0008000020000000002,0.2546558380126953,0.7668266296386719,[],[]
11,0.5144109269758207,0.5144109269758207,0.0,0.34257347180940534,0.11321267485618591,0.7739212561241957,0.5688902139663696,0.0009000010000000002,0.16818767786026,0.7444469928741455,[],[]
