epoch,train_loss,train_loss_cls,train_loss_mmd,trg_OA,trg_mIoU,src_OA,srg_mIoU,lr,trg_precision,src_precision,loss_mmd_list,weight_mmd_list
1,1.8527318952213225,1.8527318952213225,0.0,0.11305111057348909,0.04155171290040016,0.16103167428044168,0.05215098336338997,0.00010000900000000001,0.17163598537445068,0.16616037487983704,[],[]
2,1.2035283091924998,1.2035283091924998,0.0,0.2698684938135066,0.07111213356256485,0.6887588193078765,0.37499380111694336,0.00020000800000000003,0.43696513772010803,0.6408613920211792,[],[]
3,0.7537024460433505,0.7537024460433505,0.0,0.5476709926038571,0.20093755424022675,0.7302176106105533,0.5009405016899109,0.00030000700000000003,0.2996787130832672,0.7097371220588684,[],[]
4,0.6023067379674167,0.6023067379674167,0.0,0.5638842566991544,0.17037715017795563,0.764603202711933,0.5321088433265686,0.00040000600000000006,0.23389868438243866,0.7493252158164978,[],[]
5,0.5679618614080668,0.5679618614080668,0.0,0.5404984188152346,0.15078572928905487,0.7634483765638641,0.5420923233032227,0.0005000050000000001,0.23415116965770721,0.7377815842628479,[],[]
6,0.5568052028651497,0.5568052028651497,0.0,0.5149744533536094,0.19262640178203583,0.7552753852046443,0.5451297760009766,0.0006000040000000001,0.2760883867740631,0.7109466195106506,[],[]
7,0.5401759076837107,0.5401759076837107,0.0,0.5814140947213198,0.16810335218906403,0.767002063330808,0.5569923520088196,0.0007000030000000001,0.29712241888046265,0.7394378781318665,[],[]
8,0.5417722788051511,0.5417722788051511,0.0,0.5216556070136633,0.1665453463792801,0.7639893961928018,0.5400556325912476,0.0008000020000000002,0.29600903391838074,0.7558140754699707,[],[]
9,0.5402930888653366,0.5402930888653366,0.0,0.5106477961337297,0.185330331325531,0.7639791882752747,0.5423206686973572,0.0009000010000000002,0.26928845047950745,0.7527399659156799,[],[]
10,0.5435352591758079,0.5435352591758079,0.0,0.41414728347273105,0.15483735501766205,0.7527429340129144,0.5349518656730652,0.0009969220851487844,0.26934343576431274,0.7269302010536194,[],[]
11,0.5339965476493745,0.5339965476493745,0.0,0.4685883533789544,0.17434275150299072,0.7586763970311825,0.5440258979797363,0.0009962773315386935,0.2736765444278717,0.7343192100524902,[],[]
12,0.5350153964391555,0.5350153964391555,0.0,0.47409549895163705,0.15844637155532837,0.7536705230403794,0.5375708937644958,0.0009955718126821722,0.2583428621292114,0.7302753329277039,[],[]
13,0.5160529398960425,0.5160529398960425,0.0,0.5778456285569457,0.20593078434467316,0.7607512672241965,0.5431304574012756,0.0009948057026554415,0.30726298689842224,0.7404082417488098,[],[]
14,0.5148269012394244,0.5148269012394244,0.0,0.47554347826086957,0.17068620026111603,0.7875146516903202,0.5771969556808472,0.000993979190484687,0.27623870968818665,0.7731931805610657,[],[]
15,0.5110229229462062,0.5110229229462062,0.0,0.5332419615907468,0.17242372035980225,0.7683131149992921,0.5551562905311584,0.000993092480099419,0.2740693986415863,0.7584742903709412,[],[]
